0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,doc_id
-0.07130686,0.102211796,0.06879773,0.08099942,0.035454206,-0.014257828,0.12191018,0.14010994,-0.1914561,-0.09275652,0.058609683,-0.087980814,0.007621227,0.008219698,0.095657416,-0.03289445,0.104522,0.014761686,-0.09105244,-0.26927996,0.025928799,0.030730994,0.22977561,-0.080288745,-0.038540225,0.090286,-0.06862594,-0.024208294,-0.06702812,0.035975434,0.110784456,-0.10118181,0.02257855,-0.032006633,-0.0350047,0.054008994,-0.057146616,0.07793258,-0.034073196,-0.11917742,0.09308331,-0.01705087,-0.115688585,0.094241045,0.0056622783,-0.046959754,-0.100451715,-0.028269894,0.011097865,0.029715313,-0.008264633,-0.09467896,-0.03832818,-0.06379485,-0.04505249,-0.06586642,-0.015538326,-0.1177386,0.008046585,-0.1027987,-0.076536015,-0.036203522,0.15253079,-0.019162808,-0.13172027,0.17560951,0.019265756,0.13173974,-0.15130907,-0.04419416,0.02060155,0.21521258,0.011801021,0.06755021,0.031962316,0.020333374,0.08952596,0.01394876,-0.021423625,-0.08492208,-0.06899335,-0.066697106,0.080654055,0.046697866,-0.004140763,-0.09990281,0.070628956,-0.04355242,-0.052495573,0.0007904505,0.04538277,0.038572256,0.0660123,0.014366452,0.13858755,0.08135836,0.095388964,0.013644018,0.056896742,0.027975282,11
-0.07627497,0.10710662,0.06737709,0.07778664,0.024933249,-0.013642378,0.121301316,0.13786636,-0.19084948,-0.090893835,0.05949455,-0.082395256,0.0072505716,0.0045706476,0.09291505,-0.03287827,0.10866993,0.013167019,-0.09641742,-0.271949,0.020254316,0.029832546,0.23295687,-0.07782252,-0.045188796,0.08898704,-0.06474925,-0.027485754,-0.065423384,0.036581542,0.114671364,-0.10005869,0.024021221,-0.029749451,-0.035730556,0.05584618,-0.054904856,0.0698634,-0.037671153,-0.11707398,0.09480999,-0.013284844,-0.1094138,0.09019797,0.010698586,-0.044044953,-0.096848726,-0.030754218,0.008623623,0.027498186,-0.009736535,-0.09201491,-0.03904406,-0.061084256,-0.049185254,-0.06954136,-0.012234081,-0.115311794,0.009583832,-0.10489044,-0.06873752,-0.0379054,0.1505244,-0.021476107,-0.1296299,0.17285627,0.01741906,0.1315115,-0.15577924,-0.044751797,0.017577535,0.21707301,0.013804987,0.070646144,0.031081153,0.022564888,0.089859396,0.018455077,-0.02207609,-0.083849564,-0.06489501,-0.07114004,0.07831736,0.0511455,-0.0053469706,-0.10469128,0.06909765,-0.041238002,-0.053242445,0.0024817716,0.04172965,0.04102598,0.060726713,0.010535781,0.1412977,0.07922302,0.098527394,0.011870887,0.06335058,0.025186043,12
-0.07212084,0.09884734,0.06776482,0.083507724,0.04892058,-0.017327197,0.12335469,0.14264753,-0.18947698,-0.09425409,0.059879478,-0.09623987,0.008444139,0.009961785,0.10256042,-0.035445947,0.09753668,0.013836628,-0.08441291,-0.25863025,0.031120159,0.033703115,0.2242918,-0.08062542,-0.03445063,0.08863547,-0.06599139,-0.019760527,-0.0698329,0.030365918,0.10584783,-0.10650476,0.016692245,-0.034000725,-0.03564711,0.05297012,-0.05544988,0.090309314,-0.028318558,-0.1173729,0.09458161,-0.020190472,-0.12687658,0.10087789,0.0042251865,-0.04638299,-0.107162245,-0.022207243,0.015784437,0.031547572,-0.0052144495,-0.09453086,-0.033371076,-0.06870584,-0.039690383,-0.05980658,-0.0134689445,-0.1192192,0.010006712,-0.102470174,-0.085989006,-0.031888105,0.15297154,-0.022183266,-0.13256027,0.17626593,0.019312099,0.1344109,-0.14550151,-0.044741068,0.02659598,0.21528335,0.01193541,0.063352235,0.031010492,0.020042654,0.0932538,0.010346294,-0.021203851,-0.08723122,-0.07349468,-0.06238404,0.08741372,0.03967386,0.0010034782,-0.09605579,0.06687119,-0.044273,-0.051608846,0.0008866253,0.046062775,0.03777267,0.07083395,0.016632654,0.14155926,0.08831702,0.09463604,0.015080453,0.054446496,0.02372082,13
-0.07528499,0.103857964,0.06728273,0.076409675,0.029163098,-0.013760878,0.120410904,0.13681662,-0.19238286,-0.09083598,0.061850533,-0.08293789,0.008241249,0.0047594844,0.09526749,-0.031152768,0.1072312,0.010824813,-0.091983035,-0.26981157,0.023921303,0.02713443,0.23479798,-0.08018874,-0.04466948,0.09081543,-0.065274425,-0.027043445,-0.06383441,0.034431294,0.11457797,-0.09876134,0.025143534,-0.026123742,-0.032906365,0.056740023,-0.05755713,0.07231273,-0.03899841,-0.117789514,0.096758686,-0.012501722,-0.10957477,0.092241585,0.009443279,-0.042776246,-0.09728783,-0.029235946,0.0074845366,0.027825605,-0.010112291,-0.09009733,-0.039251618,-0.061388966,-0.04630582,-0.07302558,-0.016517045,-0.11515861,0.012945529,-0.10743634,-0.07305129,-0.0373322,0.1517861,-0.020575002,-0.13228536,0.17043631,0.016636802,0.13228844,-0.15504605,-0.04625221,0.017409697,0.21955891,0.012724192,0.074568965,0.03064879,0.018475115,0.089805186,0.016161896,-0.020846158,-0.08306942,-0.06440801,-0.06842239,0.08009199,0.050353814,-0.0046570795,-0.10524912,0.06821421,-0.04275139,-0.056097243,-0.0018123165,0.04060209,0.039714333,0.061565194,0.013535229,0.1384991,0.08036018,0.09693197,0.0144086955,0.063399196,0.025187066,14
-0.074539855,0.10254047,0.067216955,0.0795407,0.034898512,-0.016580524,0.12156823,0.13964769,-0.19089787,-0.09346329,0.05972077,-0.08884774,0.010048089,0.0069767185,0.09938202,-0.03257661,0.10472849,0.011793141,-0.090684205,-0.2649355,0.027178077,0.03139177,0.22880585,-0.07977466,-0.04021366,0.08910276,-0.06436124,-0.024594944,-0.065545164,0.032976594,0.11179863,-0.102938466,0.02035716,-0.03262879,-0.034915455,0.05481114,-0.053189088,0.08001315,-0.034344878,-0.11691634,0.09444838,-0.016360708,-0.11629983,0.09535663,0.008792567,-0.045962825,-0.10308915,-0.025950316,0.012890946,0.02927457,-0.008285735,-0.091688566,-0.038163267,-0.065078326,-0.044598676,-0.063541345,-0.012007841,-0.11618657,0.010396034,-0.10336976,-0.07668919,-0.034531828,0.15335144,-0.019664127,-0.13107042,0.17448705,0.016680319,0.1330177,-0.14974368,-0.044273023,0.022585198,0.21521953,0.013371162,0.06795459,0.031252157,0.020512186,0.092427105,0.015360981,-0.022012966,-0.0846098,-0.068599775,-0.06742877,0.08353201,0.0462405,-0.0014228877,-0.10028252,0.06674576,-0.04097964,-0.051796846,0.0012709519,0.044867914,0.039382704,0.065144174,0.014056184,0.14165111,0.08413927,0.096442945,0.01210521,0.059660602,0.023826566,15
-0.077242464,0.10512316,0.06587651,0.07809195,0.027684206,-0.014248408,0.120663315,0.13723493,-0.19094487,-0.09197257,0.05892844,-0.08500989,0.0073781116,0.0069086477,0.095418386,-0.03330071,0.10757206,0.012401174,-0.09572309,-0.27049613,0.021884935,0.02939247,0.23322076,-0.07662668,-0.045047812,0.08861909,-0.0640141,-0.026732426,-0.06585323,0.036131274,0.11459264,-0.10036182,0.021845227,-0.031027894,-0.034427807,0.055576727,-0.054507393,0.07202922,-0.03695588,-0.11652402,0.09499404,-0.01488451,-0.112139106,0.09151561,0.010530938,-0.043961395,-0.09760907,-0.02940215,0.0107469605,0.02786012,-0.008771123,-0.094618455,-0.037850548,-0.061383378,-0.048814103,-0.065874815,-0.011336736,-0.11525461,0.009906552,-0.10564156,-0.06953947,-0.03720554,0.14976606,-0.022736922,-0.1300425,0.17284043,0.01665042,0.1304279,-0.15442625,-0.0424812,0.018667858,0.21704227,0.013453411,0.070164345,0.029924005,0.021995047,0.08913639,0.018614016,-0.022572853,-0.083915554,-0.06600288,-0.07032116,0.078139044,0.05014837,-0.004269963,-0.10491917,0.06658323,-0.040070705,-0.052477352,0.0023850948,0.04355946,0.041367464,0.060567558,0.01076873,0.14395656,0.08034597,0.10003161,0.009232697,0.061432477,0.023611581,16
-0.070736654,0.1034757,0.0651615,0.07832674,0.03948535,-0.017560164,0.12404536,0.14179203,-0.18949197,-0.09305266,0.06267442,-0.0895662,0.0070057525,0.006489983,0.09499389,-0.032868255,0.106312074,0.012150668,-0.08896366,-0.26763633,0.026984632,0.03149139,0.2296955,-0.08058965,-0.039715163,0.08869355,-0.06830521,-0.022695456,-0.066578545,0.03407265,0.10900218,-0.103246436,0.023215476,-0.029698055,-0.036566485,0.054214075,-0.055985026,0.079291105,-0.032294787,-0.11674595,0.09341544,-0.01588671,-0.11818158,0.09644955,0.0062945033,-0.04084487,-0.10101785,-0.026359862,0.010574943,0.031928986,-0.008375168,-0.09077102,-0.03897115,-0.06598009,-0.040380545,-0.07071672,-0.013278068,-0.11871752,0.011342941,-0.101936266,-0.08298154,-0.03873222,0.15303592,-0.02178489,-0.13208437,0.17381214,0.017663773,0.13190076,-0.15238678,-0.046026353,0.020733096,0.21681394,0.0141858505,0.06683948,0.029442584,0.017526714,0.09229919,0.012749813,-0.01996385,-0.08408603,-0.067882255,-0.06091853,0.08559662,0.04439536,0.00028048907,-0.09991173,0.06817812,-0.044912945,-0.050642792,-0.0013759148,0.043711036,0.038901232,0.06790794,0.014792559,0.13897114,0.08088352,0.09457105,0.016280914,0.060027163,0.027471408,17
-0.07309759,0.10331019,0.06737304,0.07637876,0.032783877,-0.014597818,0.1229037,0.13901381,-0.1901836,-0.09250184,0.06381805,-0.08446735,0.010000772,0.0015401485,0.09614312,-0.029875869,0.10676019,0.0089753615,-0.08798917,-0.26851946,0.026384145,0.029997401,0.2327901,-0.080842346,-0.04199724,0.09192811,-0.06466762,-0.026449945,-0.06426484,0.033455532,0.11319776,-0.099242516,0.024118727,-0.028075075,-0.035249367,0.055697802,-0.056639705,0.07468465,-0.037247226,-0.1170612,0.0968716,-0.01155125,-0.10984552,0.091200076,0.009846601,-0.043097597,-0.09892061,-0.026581554,0.007090047,0.028505433,-0.009087128,-0.0854878,-0.04007504,-0.06419914,-0.044550426,-0.0749854,-0.01807608,-0.116524465,0.011944488,-0.10728785,-0.07579688,-0.036609694,0.1533742,-0.018352697,-0.13160314,0.17084202,0.016783608,0.1321157,-0.15472852,-0.048705854,0.019829415,0.21864174,0.012680058,0.07197864,0.030244222,0.017931085,0.093393385,0.014598094,-0.01988066,-0.08140376,-0.06409818,-0.06959116,0.08305673,0.04862693,-0.0035900706,-0.10442536,0.07098306,-0.041291766,-0.05608792,-0.0019226242,0.039874654,0.039222848,0.064723045,0.015426383,0.13871512,0.07985636,0.093665384,0.016783182,0.06587506,0.024637511,18
-0.075952426,0.105983354,0.06721071,0.08230873,0.036628947,-0.014033383,0.12485137,0.14279167,-0.19305089,-0.093355194,0.059093535,-0.09000216,0.00528731,0.010062056,0.09717706,-0.0354847,0.10493989,0.019009706,-0.091601096,-0.27206793,0.023428366,0.028976688,0.23351906,-0.07814646,-0.039076693,0.09044217,-0.067923464,-0.022693472,-0.070584215,0.038883455,0.11048686,-0.10147291,0.02307111,-0.03205086,-0.03391158,0.055005156,-0.060109466,0.07471698,-0.031981822,-0.11606898,0.09466056,-0.017977122,-0.11830842,0.09417221,0.0058578695,-0.04108993,-0.0955394,-0.029544316,0.0102622155,0.027755426,-0.00797382,-0.09760868,-0.0361565,-0.063310675,-0.04339948,-0.06621594,-0.015243167,-0.118081704,0.010000613,-0.10162185,-0.07596061,-0.038067024,0.1455399,-0.024907779,-0.12803264,0.17221716,0.022417951,0.12998137,-0.1507084,-0.041905425,0.018724777,0.21361291,0.012234462,0.06838128,0.030635366,0.023680748,0.08621102,0.013606753,-0.020188281,-0.08577473,-0.06848579,-0.06453607,0.07973667,0.04646181,-0.004485666,-0.10172137,0.071531735,-0.045977622,-0.05108423,-0.00049311994,0.04318111,0.03985242,0.06576075,0.009901923,0.13917401,0.08065215,0.100646175,0.012376942,0.05879262,0.026392205,19
-0.07088399,0.10115897,0.06489962,0.079745345,0.04631257,-0.015555267,0.12228851,0.13819556,-0.18953142,-0.09339341,0.06472119,-0.092701115,0.00949626,0.004722089,0.101994716,-0.031193849,0.10218163,0.008697571,-0.080611214,-0.26207235,0.030941088,0.029702723,0.22959323,-0.08353022,-0.03717733,0.09211878,-0.06708484,-0.021557821,-0.064998694,0.031113159,0.10898856,-0.10147743,0.020510385,-0.030127598,-0.0350269,0.054604117,-0.05963481,0.083795436,-0.03300204,-0.116179265,0.09893581,-0.016435143,-0.116794646,0.097357556,0.006653257,-0.040516905,-0.10183335,-0.02521677,0.009774176,0.029390028,-0.006092277,-0.09042275,-0.035436746,-0.066446245,-0.04207781,-0.07079612,-0.01787429,-0.116331875,0.012733972,-0.10613756,-0.08287835,-0.03541284,0.15251927,-0.019160949,-0.13189465,0.17154123,0.019370735,0.13394271,-0.15184934,-0.047312837,0.020696577,0.21795069,0.01383581,0.07027764,0.02860833,0.015484337,0.09148562,0.012152627,-0.018856606,-0.08325796,-0.070504665,-0.06658603,0.0850769,0.043529756,0.0014042185,-0.10273873,0.069915265,-0.044439588,-0.053660683,-0.004626719,0.041712992,0.039495602,0.067675084,0.017118437,0.14044747,0.0828638,0.09407811,0.019327084,0.062077988,0.02435178,20
